image_name,cow_id,angle,collection_date,time_of_day,weather,camera_mode,device,collector_name,gps_coordinates,location
cow_0026_angle5.jpg,0026,5,27-11-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Agargaon, Dhaka"
cow_0027_angle5.jpg,0027,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0028_angle5.jpg,0028,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0029_angle5.jpg,0029,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0030_angle5.jpg,0030,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0031_angle5.jpg,0031,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0032_angle5.jpg,0032,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0033_angle5.jpg,0033,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0034_angle5.jpg,0034,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0035_angle5.jpg,0035,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0036_angle5.jpg,0036,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0037_angle5.jpg,0037,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0038_angle5.jpg,0038,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0039_angle5.jpg,0039,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0040_angle5.jpg,0040,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0041_angle5.jpg,0041,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0042_angle5.jpg,0042,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0043_angle5.jpg,0043,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0044_angle5.jpg,0044,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0045_angle5.jpg,0045,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0046_angle5.jpg,0046,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0047_angle5.jpg,0047,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0048_angle5.jpg,0048,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0049_angle5.jpg,0049,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0050_angle5.jpg,0050,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0051_angle5.jpg,0051,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0052_angle5.jpg,0052,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0053_angle5.jpg,0053,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0054_angle5.jpg,0054,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0055_angle5.jpg,0055,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0056_angle5.jpg,0056,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0057_angle5.jpg,0057,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0058_angle5.jpg,0058,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0059_angle5.jpg,0059,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0060_angle5.jpg,0060,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0061_angle5.jpg,0061,5,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0062_angle5.jpg,0062,5,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0063_angle5.jpg,0063,5,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0064_angle5.jpg,0064,5,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0065_angle5.jpg,0065,5,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0066_angle5.jpg,0066,5,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0067_angle5.jpg,0067,5,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0068_angle5.jpg,0068,5,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0069_angle5.jpg,0069,5,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0070_angle5.jpg,0070,5,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0071_angle5.jpg,0071,5,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0072_angle5.jpg,0072,5,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
